Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback,Age_missing,Annual_Income_missing,Credit_Score_missing,Account_Balance_missing,Spending_Score_missing,Loan_Amount_missing,Loan_Term_Months_missing,Gender_missing,Persona_missing,Job_missing,Customer_Feedback_missing,Job_norm,Annual_Income_raw,Account_Balance_raw,Loan_Amount_raw,Spending_Score_raw,Credit_Score_raw,Age_raw,Annual_Income_log1p,Account_Balance_log1p,Loan_Amount_log1p,loan_to_income,loan_to_balance,balance_to_income,monthly_loan_payment_est,income_per_age,credit_bucket,age_group,feedback_char_count,feedback_word_count,feedback_avg_word_len,feedback_pos_count,feedback_neg_count,feedback_polarity,feedback_has_question,feedback_has_exclaim,feedback_capital_words,feedback_has_url,feedback_llm_label,feedback_llm_score,Gender_F,Gender_M,Persona_professional,Persona_retiree,Persona_young_adult,credit_bucket_excellent,credit_bucket_good,credit_bucket_low,credit_bucket_medium,age_group_adult,age_group_mid,age_group_senior,age_group_young,job_norm_freq,job_norm_top_1,job_norm_top_2,job_norm_top_3,job_norm_top_4,job_norm_top_5,job_norm_top_6,job_norm_top_7,job_norm_top_other
CUST-627072,20,M,young_adult,Part-time Server,9732.41,605.0,44.4,55.28,5440.29,24,0,The streamlined experience of the application is outstanding!,0,0,0,0,0,0,0,0,0,0,0,service,9732.41,44.4,5440.29,55.28,605,20,9.183319576269572,3.8155121050473024,8.601771444091497,0.5589869312944523,122.52905405129441,0.004562076607951724,226.67874999055505,486.62049997566896,medium,young,61.0,8.0,6.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,negative,-0.8,False,True,False,False,True,False,False,False,True,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-332007,72,F,retiree,retired,26396.54,641.0,1801.89,30.45,6915.66,36,0,It means a lot knowing my funds are managed with care.,0,0,0,0,0,0,0,0,0,0,0,other_retired,26396.54,1801.89,6915.66,30.45,641,72,10.181026102974531,7.497146211913437,8.841688273134848,0.2619911549013521,3.8380034297299845,0.06826235559660213,192.1016666613305,366.61861110601916,medium,senior,54.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-836347,28,M,professional,Advertising account planner,111966.98,790.0,5151.65,55.38,50750.14,24,0,I am frustrated with the lack of flexibility in customizing banking services for my business.,0,0,0,0,0,0,0,0,0,0,0,finance,111966.98,5151.65,50750.14,55.38,790,28,11.625968216544935,8.547266424422379,10.83468935970593,0.45325988072554557,9.851239894012627,0.04601043986360937,2114.589166578559,3998.8207141428993,excellent,adult,93.0,15.0,5.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,False,True,True,False,False,True,False,False,False,True,False,False,False,17,0,0,0,0,0,0,0,1
CUST-850783,48,F,professional,Occupational hygienist,104041.61,631.0,19254.16,32.15,61487.12,12,1,Customer service representatives are often difficult to reach and provide inadequate support.,0,0,0,0,0,0,0,0,0,0,0,other_occupational_hygienist,104041.61,19254.16,61487.12,32.15,631,48,11.552555805753117,9.865534355744478,11.026599264403034,0.5909858565241293,3.1934459877759824,0.1850621112072354,5123.926666239673,2167.53354162151,medium,mid,93.0,12.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.6,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-436305,43,F,professional,Charity officer,89851.94,636.0,13032.2,45.62,40841.1,12,1,"The bank's fee structure for business accounts is unclear and lacks transparency, causing unexpected charges.",0,0,0,0,0,0,0,0,0,0,0,other_charity_officer,89851.94,13032.2,40841.1,45.62,636,43,11.405929612878381,9.47525522707399,10.617468691132927,0.4545377651278263,3.13386074492387,0.1450408305040476,3403.424999716381,2089.579999951405,medium,adult,109.0,15.0,6.333333333333333,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-898355,48,M,professional,Retail buyer,89816.24,722.0,7897.69,67.93,50385.47,24,0,The range of financial products is exactly what I need for investing.,0,0,0,0,0,0,0,0,0,0,0,service,89816.24,7897.69,50385.47,67.93,722,48,11.405532218046698,8.974452201920185,10.827477965638717,0.5609839601390509,6.379773072885062,0.08793164799595163,2099.3945832458585,1871.171666627684,good,mid,69.0,12.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,True,False,False,False,True,False,False,58,0,0,0,1,0,0,0,0
CUST-533129,66,M,retiree,retired,29620.46,625.0,3566.28,20.94,7093.14,60,0,The staff at my local branch are friendly and always ready to help.,0,0,0,0,0,0,0,0,0,0,0,other_retired,29620.46,3566.28,7093.14,20.94,625,66,10.296254377626608,8.179558679614834,8.867024370126147,0.2394675842306217,1.9889464652237097,0.12039921054567956,118.2189999980297,448.79484847804855,medium,senior,67.0,13.0,4.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.6,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-825545,73,F,retiree,retired,42803.93,699.0,4750.08,20.96,16720.86,60,0,The staff always provide excellent service in my branch.,0,0,0,0,0,0,0,0,0,0,0,other_retired,42803.93,4750.08,16720.86,20.96,699,73,10.664408561852273,8.466127239605457,9.724472124470674,0.39063842969558193,3.5201217663695092,0.11097298776070069,278.68099999535536,586.3552054714198,good,senior,56.0,9.0,5.333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-456299,27,F,professional,Hotel manager,87373.79,727.0,25110.65,68.76,7380.26,60,0,The clarity of the loan terms and conditions was appreciated.,0,0,0,0,0,0,0,0,0,0,0,other_hotel_manager,87373.79,25110.65,7380.26,68.76,727,27,11.377962076099747,10.13108716086493,8.906699634728836,0.08446766473103566,0.2939095563037877,0.28739339337345576,123.00433333128328,3236.066296176442,good,adult,61.0,10.0,5.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.6,True,False,True,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-187865,42,M,professional,"Pilot, airline",114167.47,644.0,59030.31,23.49,13196.02,12,1,I am questioning the bank's commitment to providing excellent service to its business customers.,0,0,0,0,0,0,0,0,0,0,0,other_pilot_airline,114167.47,59030.31,13196.02,23.49,644,42,11.645430443511996,10.985823260094202,9.487746325511628,0.11558476333056943,0.22354651364696845,0.5170501719973253,1099.6683332416944,2718.2730951733747,medium,adult,96.0,14.0,5.928571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,False,False,True,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-625783,68,M,retiree,retired,34229.59,718.0,15622.27,35.11,18404.77,36,1,"This new bank card is confusing, and the instructions are not clear; what am I supposed to do?",0,0,0,0,0,0,0,0,0,0,0,other_retired,34229.59,15622.27,18404.77,35.11,718,68,10.440874967718077,9.65651674847469,9.820419481395486,0.5376859611815236,1.1781111195747367,0.45639664395628304,511.24361109690994,503.3763235220091,good,senior,94.0,18.0,4.277777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-762887,67,F,retiree,retired,39772.07,678.0,4666.17,26.76,7170.99,60,0,"It’s nice to know my pension is in safe hands, thank you.",0,0,0,0,0,0,0,0,0,0,0,other_retired,39772.07,4666.17,7170.99,26.76,678,67,10.590945329087166,8.448308171255979,8.87793844041284,0.18030215676478042,1.53680427416885,0.11732278455709957,119.51649999800806,593.6129850657669,good,senior,57.0,12.0,3.8333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-187499,63,F,retiree,retired,43075.83,717.0,1002.03,36.24,11946.18,24,0,This bank should do better and care more for older customers like me.,0,0,0,0,0,0,0,0,0,0,0,other_retired,43075.83,1002.03,11946.18,36.24,717,63,10.670740544533174,6.910780697783824,9.388250546247626,0.27732907293950515,11.921978383868826,0.023262000987560233,497.7574999792601,683.7433333224803,good,mid,69.0,13.0,4.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-168287,34,M,professional,Volunteer coordinator,87966.23,721.0,27957.2,46.47,4796.25,24,1,Setting up multiple user access for my employees proved to be a complicated process.,0,0,0,0,0,0,0,0,0,0,0,other_volunteer_coordinator,87966.23,27957.2,4796.25,46.47,721,34,11.384719637743688,10.238465816593012,8.475798116049852,0.0545237644036802,0.1715568798019769,0.3178174169792167,199.84374999167318,2587.2420587474344,good,adult,84.0,14.0,5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,3,0,0,0,0,0,0,0,1
CUST-183607,43,M,professional,"Librarian, public",97460.77,702.0,3513.05,84.8438,49191.15,36,0,Personalized attention during my home loan application was invaluable.,0,0,0,0,0,0,0,0,0,0,0,gov,97460.77,3513.05,49191.15,87.95,702,43,11.487215477529524,8.164524497444903,10.803489336904962,0.5047276971031471,14.002405317312876,0.03604578539652379,1366.4208332953774,2266.529534831011,good,adult,70.0,9.0,6.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,5,0,0,0,0,0,0,0,1
CUST-729343,28,M,professional,"Administrator, arts",100647.53,715.0,16614.84,49.28,41394.7,12,0,Buying a house has become so much easier with your assistance.,0,0,0,0,0,0,0,0,0,0,0,other_administrator_arts,100647.53,16614.84,41394.7,49.28,715,28,11.51938982589422,9.718111736236597,10.630932289684791,0.41128381391972146,2.491429348702576,0.1650794609664026,3449.55833304587,3594.554642728766,good,adult,62.0,11.0,4.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-165647,71,F,retiree,retired,53230.49,658.0,4976.32,29.07,29093.28,24,0,The customer service representatives were kind and well-informed.,0,0,0,0,0,0,0,0,0,0,0,other_retired,53230.49,4976.32,29093.28,29.07,658,71,10.882405417509027,8.51264687255217,10.27829687026455,0.5465529248368642,5.846344286539884,0.09348627074445316,1212.2199999494908,749.7252112570461,medium,senior,65.0,8.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-798202,23,M,young_adult,Barista,19258.13,687.0,333.0,55.66,6085.77,36,0,The budgeting tools in the app are helping me actually save money!,0,0,0,0,0,0,0,0,0,0,0,service,19258.13,333.0,6085.77,55.66,687,23,9.865740512992296,5.811140992976701,8.713872842335647,0.3160104329963337,18.275585585530706,0.017291398489883633,169.04916666197087,837.3099999635953,good,young,66.0,12.0,4.583333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,positive,0.7,False,True,False,False,True,False,True,False,False,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-350117,57,M,professional,Recruitment consultant,109371.22,782.0,30652.69,53.91,34894.46,24,0,The bank's policies regarding currency exchange rates are unfavorable and disadvantageous.,0,0,0,0,0,0,0,0,0,0,0,other_recruitment_consultant,109371.22,30652.69,34894.46,53.91,782,57,11.602512206194037,10.330508325635009,10.46011201376872,0.3190460890899789,1.1383816559003097,0.2802628515984344,1453.9358332727527,1918.7933332996704,excellent,mid,90.0,11.0,7.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-929343,54,M,professional,Midwife,53451.7,791.0,17351.79,54.43,19045.83,36,0,The bank's mobile deposit feature is frequently unavailable due to technical issues.,0,0,0,0,0,0,0,0,0,0,0,other_midwife,53451.7,17351.79,19045.83,54.43,791,54,10.88655242967691,9.761508579363385,9.854655962508657,0.3563185081110544,1.0976291206843156,0.32462559656661394,529.0508333186376,989.8462962779658,excellent,mid,84.0,12.0,6.083333333333333,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-835289,54,F,professional,Senior tax professional/tax inspector,108390.8,690.0,64254.13,21.22,4775.41,60,0,The reporting tools provided by the bank are inadequate for tracking business performance.,0,0,0,0,0,0,0,0,0,0,0,other_senior_tax_professional,108390.8,64254.13,4775.41,21.22,690,54,11.59350771936994,11.070616843928052,8.471444497284038,0.044057336969557895,0.07432067012657281,0.5928005882418009,79.59016666534016,2007.2370369998662,good,mid,90.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,True,False,False,False,True,False,False,5,0,0,0,0,0,0,0,1
CUST-930556,34,F,professional,Town planner,73659.44,617.0,19078.62,71.16,15405.78,12,0,The online banking interface is user-friendly and allows for effortless financial management.,0,0,0,0,0,0,0,0,0,0,0,other_town_planner,73659.44,19078.62,15405.78,71.16,617,34,11.207221163372473,9.85637602866139,9.642562951256096,0.20914875269211644,0.8074892209184519,0.25901120073679273,1283.8149998930155,2166.4541175833397,medium,adult,93.0,12.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-826528,25,M,professional,Actuary,70338.73,741.0,26506.51,33.68,32901.37,12,1,The bank's fee structure for business overdraft protection is punitive and excessive.,0,0,0,0,0,0,0,0,0,0,0,other_actuary,70338.73,26506.51,32901.37,33.68,741,25,11.161092067521885,10.185183368051604,10.401299970633126,0.4677560996622989,1.2412562046078024,0.37684089547820415,2741.780833104852,2813.5491998874577,excellent,adult,85.0,12.0,6.166666666666667,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-217412,73,M,retiree,retired,57628.54,760.0,5289.52,8.674199999999999,20085.33,24,1,I feel left behind by the bank; they're not catering to older customers anymore.,0,0,0,0,0,0,0,0,0,0,0,other_retired,57628.54,5289.52,20085.33,7.31,760,73,10.961790562445012,8.573671818698095,9.907794763172102,0.3485309535865329,3.7971933181075412,0.09178646552558696,836.8887499651297,789.4320547837063,excellent,senior,80.0,14.0,4.785714285714286,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.9,False,True,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-420920,45,F,professional,Bonds trader,97825.42,659.0,32142.12,47.71,19300.38,12,0,Buying a house has become so much easier with your assistance.,0,0,0,0,0,0,0,0,0,0,0,other_bonds_trader,97825.42,32142.12,19300.38,47.71,659,45,11.490949962690102,10.377953709875584,9.867931874927462,0.1972941184407877,0.6004700374461734,0.3285661334242129,1608.3649998659696,2173.8982221739134,medium,mid,62.0,11.0,4.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-558075,43,M,professional,Senior tax professional/tax inspector,94787.07,686.0,7967.2,47.72,22324.4,24,0,I was denied a loan modification despite demonstrating financial hardship.,0,0,0,0,0,0,0,0,0,0,0,other_senior_tax_professional,94787.07,7967.2,22324.4,47.72,686,43,11.45939883644225,8.98321389935103,10.013480322717449,0.23552157483082622,2.802038357264434,0.08405365837344603,930.1833332945757,2204.3504650650157,good,adult,74.0,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,5,0,0,0,0,0,0,0,1
CUST-220018,40,F,professional,Pension scheme manager,88702.19,736.0,33919.02,58.77,49590.59,24,1,The fees for international wire transfers are excessively high and unreasonable.,0,0,0,0,0,0,0,0,0,0,0,other_pension_scheme_manager,88702.19,33919.02,49590.59,58.77,736,40,11.393051131574321,10.431760679528306,10.811576541885085,0.559068383768196,1.4620289737144099,0.382392137105066,2066.2745832472383,2217.5547499445615,good,adult,80.0,11.0,6.363636363636363,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-186051,27,F,professional,"Loss adjuster, chartered",73859.71,711.0,22929.3,61.29,28531.87,24,0,I commend the bank's commitment to providing excellent customer service.,0,0,0,0,0,0,0,0,0,0,0,other_loss_adjuster_chartered,73859.71,22929.3,28531.87,61.29,711,27,11.209936301141289,10.040214459063355,10.258812035012124,0.386298159036904,1.2443410832427835,0.31044394839892664,1188.8279166171321,2735.5448147134985,good,adult,72.0,10.0,6.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.6,True,False,True,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-403215,75,M,retiree,retired,52525.19,713.0,3062.87,26.89,20558.19,60,0,I was so thankful for the help with the online portal.,0,0,0,0,0,0,0,0,0,0,0,other_retired,52525.19,3062.87,20558.19,26.89,713,75,10.869067181334714,8.027434101761948,9.931063321905864,0.3913967755280772,6.712067440013219,0.05831240210649293,342.6364999942894,700.3358666573289,good,senior,54.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.9,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-710711,74,F,retiree,retired,55049.77,738.0,1914.72,24.0,12979.91,12,0,"The new password requirements keep my finances safe and secure, right?",0,0,0,0,0,0,0,0,0,0,0,other_retired,55049.77,1914.72,12979.91,24.0,738,74,10.916011129337292,7.557848810064582,9.471235095658884,0.2357849996466791,6.7790120748690255,0.034781616707934754,1081.6591665765284,743.9158108007579,good,senior,70.0,11.0,5.454545454545454,1.0,0.0,1.0,1.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-372814,70,F,retiree,retired,33569.39,740.0,1979.08,10.08,19084.6,60,0,The telephone support agent was extremely pleasant and helpful.,0,0,0,0,0,0,0,0,0,0,0,other_retired,33569.39,1979.08,19084.6,10.08,740,70,10.421399707422237,7.590892526912763,9.856689402987488,0.5685119687905986,9.643167532383913,0.05895489909110476,318.0766666613654,479.5627142788634,excellent,senior,63.0,9.0,6.111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-485123,59,F,professional,Theme park manager,72991.57,645.0,5038.48,82.84,39538.99,24,1,I am highly disappointed with the lack of proactive support for my business's financial goals.,0,0,0,0,0,0,0,0,0,0,0,other_theme_park_manager,72991.57,5038.48,39538.99,82.84,645,59,11.198112934128591,8.525058181139373,10.585067843816129,0.541692554359352,7.847404375921339,0.06902824531654723,1647.4579165980224,1237.1452542163197,medium,mid,94.0,15.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,False,False,False,True,False,True,False,False,4,0,0,0,0,0,0,0,1
CUST-166239,65,M,retiree,retired,45556.16,742.0,4209.02,46.37,10702.39,12,0,Thank you for taking the time to help explain the interest rates.,0,0,0,0,0,0,0,0,0,0,0,other_retired,45556.16,4209.02,10702.39,46.37,742,65,10.726723080236274,8.345222677258967,9.278315792702276,0.23492739510967922,2.5427272856858494,0.09239189606849893,891.8658332590111,700.8639999892175,excellent,senior,65.0,12.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0.3,False,True,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-612228,59,M,professional,Recruitment consultant,86305.01,703.0,75727.43,71.71,30086.66,36,0,I am impressed with the bank's proactive fraud prevention measures.,0,0,0,0,0,0,0,0,0,0,0,other_recruitment_consultant,86305.01,75727.43,30086.66,71.71,703,59,11.365654515434661,11.234908930346684,10.311870399900204,0.3486084990894463,0.3973020080042278,0.8774395599977234,835.7405555323406,1462.7967796362238,good,mid,67.0,10.0,5.8,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.9,False,True,True,False,False,False,True,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-957796,64,F,retiree,retired,55917.7,679.0,3736.46,46.99,4313.04,24,0,The phone support agent was incredibly patient with me and my queries.,0,0,0,0,0,0,0,0,0,0,0,other_retired,55917.7,3736.46,4313.04,46.99,679,64,10.931654129141041,8.226161515300534,8.369630099043343,0.07713192781534153,1.1543118352662267,0.0668207025682375,179.70999999251208,873.7140624863481,good,mid,70.0,12.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.9,True,False,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-297489,34,F,professional,Psychiatrist,64257.39,734.0,56321.01,61.75,20679.69,36,0,Competitive interest rates on business savings are a great benefit.,0,0,0,0,0,0,0,0,0,0,0,other_psychiatrist,64257.39,56321.01,20679.69,61.75,734,34,11.07066757788975,10.938840679115545,9.936955693636346,0.321825863141962,0.36717541109436125,0.8764907818384645,574.4358333173768,1889.9232352385318,good,adult,67.0,10.0,5.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.6,True,False,True,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-962480,53,F,professional,Chiropodist,55820.54,786.0,14478.96,59.01,14947.64,60,0,The bank's dedication to community involvement is commendable.,0,0,0,0,0,0,0,0,0,0,0,other_chiropodist,55820.54,14478.96,14947.64,59.01,786,53,10.929915095387646,9.580520903504953,9.612375604781155,0.2677802830284288,1.0323697282124522,0.2593840905157804,249.12733332918123,1053.2177358291847,excellent,mid,62.0,8.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,True,False,False,True,False,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-583140,41,M,professional,Office manager,118024.12,731.0,14747.65,64.68,38717.8,12,0,The clear and concise communication regarding account updates is much appreciated.,0,0,0,0,0,0,0,0,0,0,0,other_office_manager,118024.12,14747.65,38717.8,64.68,731,41,11.678652762147713,9.59890683215553,10.564080549174722,0.32804989353023495,2.6253538699384227,0.12495454318998417,3226.48333306446,2878.6370731005213,good,adult,82.0,11.0,6.545454545454546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,3,0,0,0,0,0,0,0,1
CUST-444667,34,M,professional,Education administrator,82492.84,738.0,50837.37,14.41,30051.97,60,0,The bank's fees for international money transfers are prohibitively expensive.,0,0,0,0,0,0,0,0,0,0,0,education,82492.84,50837.37,30051.97,14.41,738,34,11.32047890286841,10.836406663420412,10.310716770354013,0.36429791967399394,0.5911393528028577,0.6162640297024492,500.86616665831895,2426.2599999286394,good,adult,78.0,10.0,6.9,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,30,0,0,0,0,0,1,0,0
CUST-734605,55,F,professional,Charity officer,63921.44,666.0,18240.71,73.52,20074.84,24,0,Saving money on savings accounts can help so much!,0,0,0,0,0,0,0,0,0,0,0,other_charity_officer,63921.44,18240.71,20074.84,73.52,666,55,11.065425752427492,9.811466009234065,9.907272381027983,0.3140548773619569,1.100551458797322,0.2853613748376087,836.4516666318145,1162.207999978869,medium,mid,50.0,9.0,4.666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-539071,45,F,professional,Occupational psychologist,88967.51,649.0,35515.88,58.65,44436.35,36,1,The lack of support for small business clients is disappointing; I feel like just another number.,0,0,0,0,0,0,0,0,0,0,0,other_occupational_psychologist,88967.51,35515.88,44436.35,58.65,649,45,11.396037765880413,10.4777633554103,10.701835611012473,0.4994671650358597,1.2511684913902952,0.3992005620928314,1234.3430555212683,1977.0557777338433,medium,mid,97.0,16.0,5.125,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-170903,56,F,professional,"Scientist, biomedical",105331.14,662.0,7321.05,56.55,49347.37,12,0,The efficiency of the online application process for loans was impressive.,0,0,0,0,0,0,0,0,0,0,0,research,105331.14,7321.05,49347.37,56.55,662,56,11.56487387472284,8.898645622392184,10.806660014934181,0.4684974452949007,6.740477117352464,0.06950508652996569,4112.280832990644,1880.9132142521266,medium,mid,74.0,11.0,5.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,False,True,False,False,39,0,0,0,0,1,0,0,0
CUST-981317,33,F,professional,Claims inspector/assessor,98444.65,704.0,66136.52,49.14,40128.89,60,0,Clear and concise communication regarding account status changes.,0,0,0,0,0,0,0,0,0,0,0,other_claims_inspector_assessor,98444.65,66136.52,40128.89,49.14,704,33,11.497259898225678,11.099491489612644,10.599876722165753,0.407628956982422,0.6067584142618841,0.6718142631417688,668.8148333221865,2983.171212030813,good,adult,65.0,8.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,True,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-155763,50,M,professional,Therapeutic radiographer,99876.26,640.0,18210.38,49.5,37699.66,36,1,Setting up multiple user access for my employees proved to be a complicated process.,0,0,0,0,0,0,0,0,0,0,0,other_therapeutic_radiographer,99876.26,18210.38,37699.66,49.5,640,50,11.511697311097917,9.80980195238737,10.537432879914162,0.3774636735496466,2.0702291769857593,0.18232941441739828,1047.2127777486887,1997.5251999600496,medium,mid,84.0,14.0,5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,False,False,True,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-717297,52,M,professional,Chief Marketing Officer,103009.86,639.0,21130.04,47.54,15636.68,12,0,My request for a business line of credit was denied without a clear explanation or justifiable reasoning.,0,0,0,0,0,0,0,0,0,0,0,other_chief_marketing_officer,103009.86,21130.04,15636.68,47.54,639,52,11.542589698546898,9.958498328518615,9.657438665500285,0.15179789585191017,0.7400213156245449,0.2051263830472131,1303.0566665580786,1980.958846115751,medium,mid,105.0,17.0,5.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.5,False,True,True,False,False,False,False,False,True,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-733725,71,M,retiree,retired,36967.88,650.0,13877.14,42.93,17430.07,24,1,The team went above and beyond to answer my questions regarding my account.,0,0,0,0,0,0,0,0,0,0,0,other_retired,36967.88,13877.14,17430.07,42.93,650,71,10.517831756638131,9.538070219317532,9.766009525040662,0.4714922792434819,1.2560275388155444,0.37538371148141647,726.2529166364061,520.6743661898496,medium,senior,75.0,13.0,4.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
