Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback
CUST-932097,63,M,retiree,retired,37000.09,703,11296.82,40.48,5699.4,12,0,I appreciate the extra precautions taken to ensure my account's security.
CUST-127666,44,F,professional,Marine scientist,109301.8,642,11321.18,76.87,20151.9,24,0,The range of financial products is exactly what I need for investing.
CUST-284478,27,M,professional,Systems analyst,60386.08,673,19813.41,57.63,12584.05,60,1,I experienced difficulty accessing my account online due to technical issues.
CUST-186097,50,M,professional,Local government officer,97277.34,689,43228.59,41.13,52901.93,12,0,I am happy to choose this bank to do my banking.
CUST-563935,23,F,young_adult,Intern,16641.79,518,370.94,71.54,9460.99,12,1,This bank’s mobile app makes loans simple!
CUST-160331,25,F,professional,Diagnostic radiographer,125565.19,739,21059.12,21.51,57619.12,24,0,The bank's commitment to innovation is evident in its advanced technological offerings.
CUST-924365,65,F,retiree,retired,45632.66,633,7995.36,26.82,25622.19,36,0,I was very impressed with the efficient service I received at the branch.
CUST-441939,53,M,professional,Amenity horticulturist,50096.98,664,13946.85,36.87,20075.77,36,0,Setting up my business accounts has been smooth.
CUST-570577,71,F,retiree,retired,39900.86,702,2799.18,27.22,2553.52,24,0,Your team's attention to safeguarding my funds gives me assurance.
CUST-892033,70,M,retiree,retired,43448.18,701,1072.13,31.64,17963.25,12,0,The customer service representatives are knowledgeable and polite.
CUST-381261,68,M,retiree,retired,53833.61,600,14793.3,35.36,25983.57,36,1,This bank never listens and the charges are too high! I've been a customer for a long time.
CUST-786663,18,M,young_adult,Intern,19475.03,746,59.01,64.88,6371.69,12,1,I can't find anything in this app!
CUST-491833,32,F,professional,Senior tax professional/tax inspector,85479.66,808,46308.92,53.51,41226.36,24,0,The app made it easy to see my profits and losses.
CUST-541149,70,M,retiree,retired,48092.83,614,7599.28,33.53,28717.85,24,1,I loathe this bank. I'm closing my account.
CUST-130349,70,F,retiree,retired,34655.64,637,10830.71,47.28,18057.5,12,1,I'm worried about the safety of my pension information online; it's just so confusing.
CUST-371034,51,M,professional,Marketing executive,97300.07,750,7336.55,61.01,41526.88,60,1,The bank's website is difficult to navigate and lacks clear information about business services.
CUST-857503,80,M,retiree,retired,51795.65,733,19649.16,28.51,5001.62,24,1,The bank's customer service is unhelpful. What a hassle.
CUST-543763,21,F,young_adult,Part-time Server,14285.91,696,360.94,55.6,8285.09,60,0,I am happy to have found an app with a great UI!
CUST-995705,37,M,professional,Retail banker,87002.86,716,9998.61,37.37,40247.79,12,0,I've been consistently impressed with the banking staff's professionalism.
CUST-617518,74,M,retiree,retired,39864.09,624,17252.94,39.62,12022.26,24,0,I'm delighted with how simple it is to get my pension details.
CUST-234927,45,M,professional,Investment analyst,94554.96,694,60924.6,52.9,8358.91,60,0,The reliable international funds help me focus on business.
CUST-368464,37,M,professional,Retail buyer,76848.13,790,1718.68,47.02,11179.16,12,0,I have many options in terms of managing my funds.
CUST-876977,20,M,young_adult,Student,22350.4,558,271.36,58.93,10145.16,24,1,Love the integration with my other financial apps!
CUST-968276,23,M,young_adult,Student,21150.98,597,34.78,61.98,2918.31,60,0,I am thrilled with the bank’s online banking features and design!
CUST-968925,30,M,professional,Diplomatic Services operational officer,66936.35,696,22330.68,54.5,10937.2,60,0,I've been consistently impressed with the professionalism of the banking staff.
CUST-669557,61,F,retiree,retired,41054.35,668,18051.5,12.52,5464.42,12,0,I am very glad to have my account with this bank for my retirement.
CUST-636107,60,M,retiree,retired,38461.41,645,16117.49,21.76,19710.76,36,1,This bank always makes things difficult. Why can't things be simpler?
CUST-695485,51,M,professional,English as a foreign language teacher,48658.45,713,3172.87,61.09,18995.22,24,0,Proactive notifications regarding my account activity are greatly appreciated.
CUST-405662,33,F,professional,Health promotion specialist,102665.1,771,42991.24,22.9,9324.95,24,0,It's so easy to be a customer because of these great options.
CUST-609950,75,M,retiree,retired,50810.52,672,5396.33,23.55,8306.01,12,0,The staff always provide excellent service in my branch.
CUST-908763,30,M,professional,Public librarian,64930.13,774,23853.98,33.71,26373.43,60,1,I am happy to choose this bank to do my banking.
CUST-108285,45,M,professional,"Journalist, magazine",114167.28,752,4873.25,31.53,52807.78,60,0,I am impressed with the bank's proactive approach to preventing fraud.
CUST-499647,68,F,retiree,retired,48902.06,692,2902.85,22.99,7715.82,24,0,Knowing my retirement funds are safe gives me true peace of mind.
CUST-850749,56,F,professional,Dancer,82217.16,614,12859.09,69.36,34134.71,60,1,The fees charged for processing ACH transactions are higher than those of competitors.
CUST-119506,32,F,professional,Games developer,69589.98,701,20227.99,54.06,17013.99,12,0,I value the personalized financial advice I received from the bank's advisors.
CUST-496221,42,F,professional,Building control surveyor,107094.79,762,12975.27,27.04,6466.22,24,0,The bank is not unethical and cares about its customers.
CUST-729194,50,F,professional,Communications engineer,67709.81,697,29699.88,50.44,37118.72,36,1,The bank's failure to address my complaints has left me feeling ignored and disrespected.
CUST-758641,50,M,professional,"Scientist, research (maths)",89979.13,771,51318.06,57.22,16959.88,60,0,The efficiency of the online application process for loans was impressive.
CUST-681401,73,F,retiree,retired,44518.39,658,615.03,32.87,21809.08,24,1,The bank's social responsibility is lacking; they should be supporting important causes.
CUST-612739,18,M,young_adult,Part-time Server,21861.93,713,21.98,51.93,10024.32,36,0,The app's user interface is confusing and unintuitive for splitting bills.
CUST-570109,19,M,young_adult,Intern,8356.05,474,111.01,70.91,4497.15,36,0,I've had a stellar experience with the bank’s mobile application!
CUST-119748,37,F,professional,Occupational psychologist,67039.99,719,42866.29,60.8,31883.07,12,0,"The bank's interest rates for commercial mortgages are not competitive, hindering my business growth."
CUST-681941,62,F,retiree,retired,54174.26,630,349.57,16.47,27896.87,12,1,The bank keeps sending me confusing emails; I can't understand what they want from me.
CUST-334139,71,M,retiree,retired,36870.44,667,2702.95,28.76,17633.78,60,0,I appreciate the friendly and helpful service I always receive at the branch.
CUST-628263,26,F,professional,Barrister,104998.17,703,3172.54,32.44,3682.17,12,0,The variety of investment options suits my financial goals perfectly.
CUST-165261,76,M,retiree,retired,47102.51,617,18516.18,23.78,15280.44,60,0,The bank staff were great at helping me reset my login credentials.
CUST-153260,29,M,professional,"Designer, furniture",85149.3,690,30277.61,64.76,33181.7,24,0,Many great products exist that satisfy my needs.
CUST-770485,74,M,retiree,retired,48830.08,602,1030.67,29.21,23308.22,24,0,The quick response time to my password issues was a huge help.
CUST-826873,53,M,professional,Advertising account planner,52559.03,728,36636.64,38.53,27516.12,60,0,I value the bank's commitment to ethical and transparent business practices.
CUST-392382,54,M,professional,"Engineer, drilling",133226.06,850,17685.92,57.77,43383.68,12,0,"The bank's website is difficult to navigate, making it hard to find relevant information quickly."
CUST-526126,23,F,young_adult,Part-time Server,16943.86,582,103.22,79.96,6127.53,24,1,"I can't find fast cash anywhere, this bank won't help!"
CUST-428477,21,F,young_adult,Student,12209.43,557,65.55,73.81,7069.7,24,1,The bank's security protocols are cumbersome and frustrating to navigate.
CUST-456149,20,M,young_adult,Barista,20518.02,709,139.61,87.4,3051.71,36,0,I am excited to integrate finances!
CUST-917498,76,F,retiree,retired,42854.83,739,41197.0,29.8,20318.24,24,0,I appreciate the effort that has gone into making things secure.
CUST-774694,60,F,retiree,retired,45586.25,690,23688.68,33.39,11570.36,36,1,"My local branch closed, and the next one is too far away; I can't get there easily."
CUST-184626,60,M,retiree,retired,50000.07,751,5380.64,31.7,3427.21,36,0,I was so pleased with the help I received setting up my pension account.
CUST-998972,40,F,professional,Special educational needs teacher,77574.88,707,23427.77,25.0,7080.13,36,0,I appreciate the proactive updates and notifications regarding my account activity.
CUST-973943,33,M,professional,Farm manager,62620.76,710,12783.88,44.86,22458.13,24,0,Personalized attention during my home loan application was invaluable.
CUST-670512,40,F,professional,Advertising art director,58857.13,666,15282.51,49.55,33375.3,12,0,The bank is committed to making the community a better place.
CUST-969927,22,M,young_adult,Barista,19179.15,449,646.0,75.38,9680.14,24,1,"I needed access to fast cash, but the bank dragged its feet and denied me."
CUST-468426,69,M,retiree,retired,50082.66,710,15619.59,19.23,8444.62,12,0,I am really happy with the personal attention I receive from my bank.
CUST-521975,22,M,young_adult,Intern,10225.71,742,244.01,50.69,3760.29,36,0,The app logs me out frequently.
CUST-946122,56,F,professional,Environmental health practitioner,113778.85,703,11697.13,46.03,65094.72,12,0,I am grateful for the personalized attention I received during my home loan application.
CUST-900948,63,F,retiree,retired,46333.49,817,16244.21,31.29,20567.7,60,0,The instructions for the new card were written in jargon I couldn't understand
CUST-576413,30,F,professional,Neurosurgeon,71306.36,645,6657.33,84.73,13485.13,24,1,The bank's fee structure for business overdraft protection is punitive and excessive.
CUST-730667,66,M,retiree,retired,39428.36,699,995.69,33.32,23148.68,12,0,"It's great to know that you have my finances under control, thank you."
CUST-381579,49,M,professional,Barista,78086.94,723,34773.63,56.98,17308.28,36,0,My experience using the financial services is consistenly excellent.
CUST-264509,35,M,professional,Photographer,83096.87,760,4026.25,39.64,45009.52,36,1,The information provided by different customer service representatives was inconsistent.
CUST-465172,75,M,retiree,retired,49350.71,616,8028.05,30.88,29429.24,60,1,The support agent on the phone cut the line to avoid dealing with me!
CUST-488507,58,M,professional,"Journalist, magazine",105234.88,779,15042.52,23.83,24425.37,60,0,Mortgage options allowed me to finance my business in ease.
CUST-207672,72,F,retiree,retired,44655.9,672,1185.21,32.33,17154.53,36,0,The staff always go the extra mile in the local branch; it’s heartening.
CUST-857514,71,M,retiree,retired,48778.47,764,7508.26,48.92,3088.19,24,0,Thank you for a great experience at the branch this morning.
CUST-418748,19,F,young_adult,None,13290.11,571,222.31,68.24,2881.04,36,0,Impressed with the features for young professionals!
CUST-401533,26,M,professional,Food technologist,77461.43,688,14007.65,67.6,38912.8,12,0,The range of investment options is well-suited to my financial objectives.
CUST-157409,41,M,professional,Landscape architect,78453.93,612,24865.29,81.46,15679.36,12,0,The clear and concise communication regarding account updates is much appreciated.
CUST-127559,42,F,professional,"Conservation officer, historic buildings",45127.05,723,8228.1,65.94,23034.43,24,0,Online management is as easy as sitting at my desk.
CUST-985462,45,F,professional,"Scientist, research (maths)",104495.89,697,8314.84,36.74,14654.36,24,0,The staff here knows what they're doing and are professionals.
CUST-359478,36,M,professional,Academic librarian,97532.86,751,50108.98,54.2,9058.78,36,0,The bank is committed to making the community a better place.
CUST-863300,20,M,young_adult,Student,11260.65,514,242.72,63.15,4993.66,24,1,I can't find anything in this app!
CUST-859806,37,M,professional,"Scientist, research (maths)",116056.0,764,127829.62,59.39,12829.48,60,0,The clear and concise communication regarding account updates is very helpful.
CUST-724130,58,F,professional,"Editor, film/video",93101.68,691,22496.52,49.47,6234.85,36,0,I have been consistently impressed with the professionalism of the banking staff.
CUST-606889,53,F,professional,"Nurse, mental health",104418.3,771,10125.99,76.53,13673.4,24,0,The online banking interface is user-friendly and allows for effortless financial management.
CUST-320719,53,F,professional,"Engineer, technical sales",126581.62,702,84368.48,58.87,3384.89,12,0,This bank is the best in terms of fraud prevention.
CUST-103207,32,M,professional,Passenger transport manager,72483.85,759,18603.56,62.7,18749.99,12,0,The competitive interest rates on savings accounts are a definite draw.
CUST-416957,30,M,professional,Fisheries officer,83736.04,671,34363.23,67.81,28207.02,36,0,The staff has been helpful and has not been invasive.
CUST-458500,79,M,retiree,retired,48884.14,656,3460.73,24.0,18196.84,12,0,Thank you for helping me keep my account information secure.
CUST-602657,77,M,retiree,retired,41797.26,612,1179.03,18.98,15990.35,12,0,I appreciate the attention to detail with my pension account.
CUST-574313,42,M,professional,Adult guidance worker,64315.38,815,14328.21,44.55,15262.2,60,0,Buying a house has become so much easier with your assistance.
CUST-461287,53,F,professional,"Engineer, manufacturing",104400.47,720,32189.95,44.04,34117.89,60,1,My attempt to refinance my commercial mortgage was rejected despite favorable market conditions.
CUST-517039,18,F,young_adult,Barista,17730.03,589,626.37,74.92,6804.46,60,1,Splitting bills shouldn't be this difficult! The app needs a serious update.
CUST-603762,37,F,professional,Materials engineer,42415.59,792,49217.95,47.08,11435.93,24,0,Customer service was knowledgeable and quick to address my questions.
CUST-462662,69,M,retiree,retired,40042.78,789,15263.91,19.7,17283.03,24,0,Thank you for a great experience at the branch this morning.
CUST-819804,46,M,professional,International aid/development worker,116937.09,679,6477.77,47.54,45065.12,60,0,Many great products exist that satisfy my needs.
CUST-142926,44,F,professional,Event organiser,86265.67,730,8662.65,36.56,26904.44,12,0,My experience with your financial services has been consistently positive.
CUST-235090,78,M,retiree,retired,39158.64,737,15120.11,23.17,12205.04,36,0,The new security measures definitely make me feel safer with my finances.
CUST-403254,66,F,retiree,retired,45779.54,728,19292.56,38.28,11817.43,36,0,I feel reassured knowing that my money is in safe hands with you.
CUST-618276,25,F,professional,Chiropodist,97390.69,706,3526.82,38.19,27048.7,12,0,I've been consistently impressed with the professionalism of the banking staff.
CUST-272697,21,F,young_adult,Student,9396.87,595,39.29,83.37,5513.16,60,0,I've had a great experience with the mobile app!
CUST-244418,22,M,young_adult,Student,13280.1,531,122.58,71.49,3901.14,24,0,The bank seems genuinely invested in helping young adults build credit.
CUST-548184,37,F,professional,Chief Operating Officer,135540.96,635,24645.37,51.83,67474.0,60,0,"The bank's communication regarding policy changes is inadequate, leaving me feeling uninformed and unprepared."
CUST-652654,61,M,retiree,retired,55866.91,554,19111.51,31.27,31551.4,12,1,"I'm not tech-savvy; I need assistance with my account, but I'm afraid to ask; it's embarrassing."
CUST-402224,67,M,retiree,retired,55518.79,748,11215.38,36.5,28313.31,36,1,The bank should have better accessibility options for those hard of seeing.
CUST-885231,65,M,retiree,retired,43873.45,709,5145.31,23.96,9498.37,60,0,"Your helpful customer service is a great comfort, thank you."
CUST-128576,32,F,professional,Geophysicist/field seismologist,83420.71,799,43371.77,28.62,13968.15,36,0,The responsiveness of the customer support team is truly commendable.
CUST-333330,40,M,professional,Analytical chemist,101764.98,817,54123.58,39.26,5738.08,24,0,Loan applications were very simple to understand.
CUST-909103,38,M,professional,Medical physicist,122486.17,667,3447.48,59.89,70506.53,60,1,Customer service was knowledgeable and quick to address my questions.
CUST-468766,69,M,retiree,retired,47842.27,734,14636.11,26.97,13855.75,24,0,I feel very safe knowing my money is in such a trustworthy institution.
CUST-625525,44,M,professional,Technical author,78685.75,762,46433.47,47.08,12964.49,60,0,The ease of setting up and managing business accounts has been a significant benefit.
CUST-525831,29,F,professional,Agricultural engineer,63320.73,660,7862.32,39.75,24213.9,36,0,Personalized financial advice has been invaluable to my investment strategy.
CUST-777074,53,F,professional,Nutritional therapist,70153.31,626,42902.45,50.09,5638.57,12,0,The bank's community involvement is something I truly admire.
CUST-769970,20,M,young_adult,None,5882.8,578,69.0,54.26,3308.28,60,1,I can't believe they rejected my application for a small personal loan.
CUST-537889,63,F,retiree,retired,52073.06,637,1379.03,28.49,23335.43,24,1,The bank's reputation is declining; I'm ashamed to be a customer.
CUST-328661,35,F,professional,Trading standards officer,102355.29,653,16411.96,38.95,46062.39,36,1,The bank's interest rates are not competitive for commercial real estate mortgages.
CUST-906072,23,M,young_adult,Barista,23900.98,509,31.19,66.27,12350.53,24,1,"I tried to buy crypto, but the transaction failed multiple times. I'm losing patience."
CUST-152294,41,M,professional,Warehouse manager,69996.78,739,4696.89,67.26,2598.89,24,1,I am concerned about the bank's compliance with regulatory requirements and data privacy laws.
CUST-933249,51,F,professional,Scientific laboratory technician,9789.78,663,1667.88,37.71,4299.61,12,1,The prompt and efficient resolution of my inquiries is greatly appreciated.
CUST-293794,23,F,young_adult,Intern,22818.3,584,650.39,77.1,6108.95,60,0,Quickest mobile banking!
CUST-346908,29,F,professional,"Scientist, research (medical)",83054.38,656,22033.3,50.59,47820.0,36,0,The range of investment options is well-suited to my financial objectives.
CUST-976278,61,F,retiree,retired,38227.26,755,1150.5,12.05,4746.07,24,0,I’m grateful for the clear explanation of the services you provide.
CUST-809868,78,F,retiree,retired,44208.1,747,6427.39,52.4,20973.41,12,0,The bank's fees are very high. It's quite frustrating.
CUST-113114,49,F,professional,Research scientist (maths),80853.42,796,19941.08,41.94,22138.03,36,0,The online loan application process was efficient and easy to complete.
CUST-620659,28,F,professional,Ecologist,90899.35,737,58992.86,65.27,12467.26,36,0,The mortgage options available were tailored to my specific financial situation.
CUST-197177,55,F,professional,Immigration officer,84588.8,679,23120.92,50.1,28119.34,24,0,High interest rates and benefits are a huge reason to be with the bank.
CUST-636782,37,M,professional,Pharmacologist,74563.9,738,16056.5,40.99,39172.56,12,0,The app made it easy to see my profits and losses.
CUST-216821,65,M,retiree,retired,23125.54,649,1680.16,5.78,10520.15,36,1,I'm concerned about identity theft; the new security measures seem overly complicated.
CUST-454261,76,F,retiree,retired,37430.39,671,2357.09,18.17,14819.2,24,0,The customer support agents are always willing to go the extra mile.
CUST-349136,56,F,professional,"Engineer, production",92507.5,772,14629.53,57.74,16576.37,36,1,"The wire transfer fees are excessively high, making it impractical to conduct international business transactions."
CUST-815533,64,F,retiree,retired,32737.97,716,20269.49,40.6,8270.9,60,0,I am always happy with the professional care I receive.
CUST-619840,59,F,professional,Sports coach,62449.23,720,9857.68,37.14,29779.15,36,0,I appreciate the proactive notifications regarding my account activity.
CUST-826839,43,F,professional,Water quality scientist,106563.81,721,19544.32,40.57,61228.58,12,0,I value the bank's commitment to ethical and transparent business practices.
CUST-558215,48,F,professional,Sports coach,84441.41,734,46393.8,50.46,15512.13,12,1,The bank's communication regarding important account updates is often delayed or unclear.
CUST-627072,20,M,young_adult,Part-time Server,9732.41,605,44.4,55.28,5440.29,24,0,The streamlined experience of the application is outstanding!
CUST-332007,72,F,retiree,retired,26396.54,641,1801.89,30.45,6915.66,36,0,It means a lot knowing my funds are managed with care.
CUST-836347,28,M,professional,Advertising account planner,111966.98,790,5151.65,55.38,50750.14,24,0,I am frustrated with the lack of flexibility in customizing banking services for my business.
CUST-850783,48,F,professional,Occupational hygienist,104041.61,631,19254.16,32.15,61487.12,12,1,Customer service representatives are often difficult to reach and provide inadequate support.
CUST-436305,43,F,professional,Charity officer,89851.94,636,13032.2,45.62,40841.1,12,1,"The bank's fee structure for business accounts is unclear and lacks transparency, causing unexpected charges."
CUST-898355,48,M,professional,Retail buyer,89816.24,722,7897.69,67.93,50385.47,24,0,The range of financial products is exactly what I need for investing.
CUST-533129,66,M,retiree,retired,29620.46,625,3566.28,20.94,7093.14,60,0,The staff at my local branch are friendly and always ready to help.
CUST-825545,73,F,retiree,retired,42803.93,699,4750.08,20.96,16720.86,60,0,The staff always provide excellent service in my branch.
CUST-456299,27,F,professional,Hotel manager,87373.79,727,25110.65,68.76,7380.26,60,0,The clarity of the loan terms and conditions was appreciated.
CUST-187865,42,M,professional,"Pilot, airline",114167.47,644,59030.31,23.49,13196.02,12,1,I am questioning the bank's commitment to providing excellent service to its business customers.
CUST-625783,68,M,retiree,retired,34229.59,718,15622.27,35.11,18404.77,36,1,"This new bank card is confusing, and the instructions are not clear; what am I supposed to do?"
CUST-762887,67,F,retiree,retired,39772.07,678,4666.17,26.76,7170.99,60,0,"It’s nice to know my pension is in safe hands, thank you."
CUST-187499,63,F,retiree,retired,43075.83,717,1002.03,36.24,11946.18,24,0,This bank should do better and care more for older customers like me.
CUST-168287,34,M,professional,Volunteer coordinator,87966.23,721,27957.2,46.47,4796.25,24,1,Setting up multiple user access for my employees proved to be a complicated process.
CUST-183607,43,M,professional,"Librarian, public",97460.77,702,3513.05,87.95,49191.15,36,0,Personalized attention during my home loan application was invaluable.
CUST-729343,28,M,professional,"Administrator, arts",100647.53,715,16614.84,49.28,41394.7,12,0,Buying a house has become so much easier with your assistance.
CUST-165647,71,F,retiree,retired,53230.49,658,4976.32,29.07,29093.28,24,0,The customer service representatives were kind and well-informed.
CUST-798202,23,M,young_adult,Barista,19258.13,687,333.0,55.66,6085.77,36,0,The budgeting tools in the app are helping me actually save money!
CUST-350117,57,M,professional,Recruitment consultant,109371.22,782,30652.69,53.91,34894.46,24,0,The bank's policies regarding currency exchange rates are unfavorable and disadvantageous.
CUST-929343,54,M,professional,Midwife,53451.7,791,17351.79,54.43,19045.83,36,0,The bank's mobile deposit feature is frequently unavailable due to technical issues.
CUST-835289,54,F,professional,Senior tax professional/tax inspector,108390.8,690,64254.13,21.22,4775.41,60,0,The reporting tools provided by the bank are inadequate for tracking business performance.
CUST-930556,34,F,professional,Town planner,73659.44,617,19078.62,71.16,15405.78,12,0,The online banking interface is user-friendly and allows for effortless financial management.
CUST-826528,25,M,professional,Actuary,70338.73,741,26506.51,33.68,32901.37,12,1,The bank's fee structure for business overdraft protection is punitive and excessive.
CUST-217412,73,M,retiree,retired,57628.54,760,5289.52,7.31,20085.33,24,1,I feel left behind by the bank; they're not catering to older customers anymore.
CUST-420920,45,F,professional,Bonds trader,97825.42,659,32142.12,47.71,19300.38,12,0,Buying a house has become so much easier with your assistance.
CUST-558075,43,M,professional,Senior tax professional/tax inspector,94787.07,686,7967.2,47.72,22324.4,24,0,I was denied a loan modification despite demonstrating financial hardship.
CUST-220018,40,F,professional,Pension scheme manager,88702.19,736,33919.02,58.77,49590.59,24,1,The fees for international wire transfers are excessively high and unreasonable.
CUST-186051,27,F,professional,"Loss adjuster, chartered",73859.71,711,22929.3,61.29,28531.87,24,0,I commend the bank's commitment to providing excellent customer service.
CUST-403215,75,M,retiree,retired,52525.19,713,3062.87,26.89,20558.19,60,0,I was so thankful for the help with the online portal.
CUST-710711,74,F,retiree,retired,55049.77,738,1914.72,24.0,12979.91,12,0,"The new password requirements keep my finances safe and secure, right?"
CUST-372814,70,F,retiree,retired,33569.39,740,1979.08,10.08,19084.6,60,0,The telephone support agent was extremely pleasant and helpful.
CUST-485123,59,F,professional,Theme park manager,72991.57,645,5038.48,82.84,39538.99,24,1,I am highly disappointed with the lack of proactive support for my business's financial goals.
CUST-166239,65,M,retiree,retired,45556.16,742,4209.02,46.37,10702.39,12,0,Thank you for taking the time to help explain the interest rates.
CUST-612228,59,M,professional,Recruitment consultant,86305.01,703,75727.43,71.71,30086.66,36,0,I am impressed with the bank's proactive fraud prevention measures.
CUST-957796,64,F,retiree,retired,55917.7,679,3736.46,46.99,4313.04,24,0,The phone support agent was incredibly patient with me and my queries.
CUST-297489,34,F,professional,Psychiatrist,64257.39,734,56321.01,61.75,20679.69,36,0,Competitive interest rates on business savings are a great benefit.
CUST-962480,53,F,professional,Chiropodist,55820.54,786,14478.96,59.01,14947.64,60,0,The bank's dedication to community involvement is commendable.
CUST-583140,41,M,professional,Office manager,118024.12,731,14747.65,64.68,38717.8,12,0,The clear and concise communication regarding account updates is much appreciated.
CUST-444667,34,M,professional,Education administrator,82492.84,738,50837.37,14.41,30051.97,60,0,The bank's fees for international money transfers are prohibitively expensive.
CUST-734605,55,F,professional,Charity officer,63921.44,666,18240.71,73.52,20074.84,24,0,Saving money on savings accounts can help so much!
CUST-539071,45,F,professional,Occupational psychologist,88967.51,649,35515.88,58.65,44436.35,36,1,The lack of support for small business clients is disappointing; I feel like just another number.
CUST-170903,56,F,professional,"Scientist, biomedical",105331.14,662,7321.05,56.55,49347.37,12,0,The efficiency of the online application process for loans was impressive.
CUST-981317,33,F,professional,Claims inspector/assessor,98444.65,704,66136.52,49.14,40128.89,60,0,Clear and concise communication regarding account status changes.
CUST-155763,50,M,professional,Therapeutic radiographer,99876.26,640,18210.38,49.5,37699.66,36,1,Setting up multiple user access for my employees proved to be a complicated process.
CUST-717297,52,M,professional,Chief Marketing Officer,103009.86,639,21130.04,47.54,15636.68,12,0,My request for a business line of credit was denied without a clear explanation or justifiable reasoning.
CUST-733725,71,M,retiree,retired,36967.88,650,13877.14,42.93,17430.07,24,1,The team went above and beyond to answer my questions regarding my account.
CUST-854569,62,F,retiree,retired,66103.72,610,15456.7,26.39,18364.47,12,0,Your kind representatives helped me solve my problem quickly.
CUST-552056,18,F,young_adult,None,23097.56,517,51.97,62.21,2752.98,24,1,The bank declined my transaction when I had plenty of money!
CUST-834498,56,F,professional,"Scientist, clinical (histocompatibility and immunogenetics)",92291.44,682,22491.38,45.04,37560.71,36,0,Innovation has significantly improved my overall banking experience.
CUST-883439,76,M,retiree,retired,36498.24,672,7854.75,28.29,18549.99,24,0,Your team's attention to safeguarding my funds gives me assurance.
CUST-723990,19,F,young_adult,Intern,17504.97,655,577.01,79.43,8282.56,60,0,"I needed fast cash, but the loan application process was incredibly lengthy."
CUST-392798,59,F,professional,Analytical chemist,93340.12,747,43071.09,58.92,41342.77,60,0,The online loan application process was efficient and easy to complete.
CUST-610080,51,M,professional,"Scientist, physiological",45382.77,751,23396.09,34.02,6426.51,36,0,Online management is as easy as sitting at my desk.
CUST-694199,50,F,professional,"Teacher, adult education",131814.7,758,65759.7,49.18,27037.0,24,0,Security helped make sure my employees were not scammed.
CUST-753975,38,F,professional,Fast food restaurant manager,64166.44,666,12087.65,68.21,20719.19,36,0,The prompt and efficient resolution of my inquiries is greatly appreciated.
CUST-320423,43,M,professional,"Scientist, forensic",82773.38,804,31219.47,47.08,27521.61,60,1,My mortgage application was inexplicably rejected despite my excellent credit history and stable income.
CUST-472992,41,F,professional,Music therapist,116998.15,683,76336.01,39.43,5992.25,36,0,Customer service was knowledgeable and quick to address my questions.
CUST-270260,62,F,retiree,retired,44008.07,608,2959.76,19.76,12602.15,60,1,I keep getting scam emails pretending to be from the bank; it's very alarming.
CUST-204461,32,F,professional,"Scientist, clinical (histocompatibility and immunogenetics)",47195.58,779,7688.03,63.75,6453.86,12,0,Clear and concise communication regarding account status changes.
CUST-818393,40,M,professional,Community development worker,108653.24,696,71323.44,27.6,3113.21,12,0,The variety of financial products offered meets my diverse investment requirements.
CUST-627827,48,F,professional,Special effects artist,81751.9,745,4862.15,32.54,11078.77,36,0,The diverse range of financial products offered meets my investment needs.
CUST-778727,36,M,professional,Quarry manager,116791.63,612,37782.13,44.39,63971.56,12,1,I was subjected to excessive questioning and scrutiny when attempting to open a new business account.
CUST-799928,22,F,young_adult,Barista,13285.71,724,167.39,59.82,3800.76,24,0,I am very pleased with the support on the app!
CUST-297039,69,F,retiree,retired,47851.22,750,8927.81,21.54,26887.95,12,0,"The staff are always polite and attentive; it’s comforting, really."
CUST-640376,28,F,professional,"Copywriter, advertising",138562.38,767,18802.79,56.2,22542.58,36,0,The international wire transfer service is efficient and reliable for my business needs.
CUST-357828,55,F,professional,"Psychologist, clinical",79044.28,686,16254.06,58.9,31273.04,60,0,Bank notifications made sure no one stole my identity.
CUST-543016,45,F,professional,Sport and exercise psychologist,128069.18,691,12496.64,20.21,68383.9,36,0,The reliable international funds help me focus on business.
CUST-503480,48,M,professional,Midwife,98271.98,698,14983.64,52.99,7486.18,36,0,Managing my finances online has saved me significant time and effort.
CUST-960383,62,F,retiree,retired,61563.42,725,32191.08,41.15,25230.14,36,0,The staff went out of their way to help me with my pension.
CUST-355721,72,M,retiree,retired,32971.73,849,5799.45,52.66,5360.12,60,0,I am very happy with the kind and supportive staff at the branch.
CUST-854483,29,F,professional,"Nurse, adult",127704.08,717,29758.98,39.18,54197.39,36,0,My business is now easier than ever to manage with these banks.
CUST-363584,72,M,retiree,retired,45640.36,679,14062.34,28.69,5772.96,12,1,The bank's fees are very high. It's quite frustrating.
CUST-235597,75,F,retiree,retired,21427.37,741,2944.83,34.1,10479.24,36,1,The new branch is not accessible for people with disabilities and seniors.
CUST-362821,77,M,retiree,retired,49513.79,697,17219.01,40.96,19710.71,24,0,The customer service representative was very helpful and understanding.
CUST-546770,57,M,professional,"Engineer, mining",104220.95,805,22729.11,31.46,4051.89,24,0,I appreciate the competitive interest rates on business savings accounts.
CUST-830681,41,F,professional,Risk manager,93529.49,709,32171.68,55.02,34518.3,60,0,The online resources available are comprehensive and informative.
